@RELATION Gait 

@ATTRIBUTE Left_Accelerometer_X NUMERIC
@ATTRIBUTE Left_Accelerometer_Y NUMERIC
@ATTRIBUTE Left_Accelerometer_Z NUMERIC
@ATTRIBUTE Left_Gyroscope_X NUMERIC
@ATTRIBUTE Left_Gyroscope_Y NUMERIC
@ATTRIBUTE Left_Gyroscope_Z NUMERIC
@ATTRIBUTE Left_FSR_B NUMERIC
@ATTRIBUTE Left_FSR_F NUMERIC
@ATTRIBUTE Left_Magnetometer_X NUMERIC
@ATTRIBUTE Left_Magnetometer_Y NUMERIC
@ATTRIBUTE Left_Magnetometer_Z NUMERIC
@ATTRIBUTE Right_Accelerometer_X NUMERIC
@ATTRIBUTE Right_Accelerometer_Y NUMERIC
@ATTRIBUTE Right_Accelerometer_Z NUMERIC
@ATTRIBUTE Right_Gyroscope_X NUMERIC
@ATTRIBUTE Right_Gyroscope_Y NUMERIC
@ATTRIBUTE Right_Gyroscope_Z NUMERIC
@ATTRIBUTE Right_FSR_B NUMERIC
@ATTRIBUTE Right_FSR_F NUMERIC
@ATTRIBUTE Right_Magnetometer_X NUMERIC
@ATTRIBUTE Right_Magnetometer_Y NUMERIC
@ATTRIBUTE Right_Magnetometer_Z NUMERIC
@ATTRIBUTE class {Right_heel_strike, Right_toe_contact, Left_toe_off, Right_heel_off, Left_heel_strike, Left_toe_contact, Right_toe_off, Left_heel_off}

@DATA
9.792079208,0.683168317,-7.564356436,3.162068966,2.824137931,-3.027586207,3579,2651,0.027586207,-1.54137931,0.294827586,3.236225563,-4.48041109,0.195116538,48.47261722,-32.98862627,64.59247118,3533,2293,-1.700617284,0.81402439,0.112540193,Right_toe_off
9.643564356,1.158415842,-6.98019802,3.162068966,2.836206897,-3.018965517,3573,2696,0.027586207,-1.546551724,0.313793103,4.094827796,-4.258988925,0.195935258,108.0144351,-33.68083619,74.48118435,3514,2191,-1.700617284,0.81402439,0.112540193,Right_toe_off
9.752475248,1.277227723,-6.722772277,3.168965517,2.862068966,-2.989655172,3570,2723,0.027586207,-1.546551724,0.313793103,4.603865234,-3.302085833,0.395281923,163.1443429,-34.82423907,85.60174694,3504,2132,-1.697530864,0.957317073,0.138263666,Right_toe_off
9.495049505,1.326732673,-6.594059406,3.184482759,2.884482759,-2.977586207,3564,2737,0.012068966,-1.55,0.34137931,4.863514946,-1.966170606,0.246454387,202.2438718,-37.90394362,98.31494009,3473,2032,-1.675925926,1.146341463,0.186495177,Right_toe_off
9.475247525,0.336633663,-6.782178218,3.210344828,2.944827586,-2.986206897,3559,2746,0.013793103,-1.525862069,0.346551724,4.684837902,-0.367863771,-0.101539237,225.302647,-43.38411722,114.0379624,3441,2006,-1.635802469,1.320121951,0.125401929,Right_toe_off
9.633663366,-0.217821782,-7.00990099,3.243103448,2.979310345,-2.989655172,3554,3738,0.013793103,-1.525862069,0.346551724,4.935235692,0.803518014,-0.712962878,236.4293658,-43.37406319,129.5356265,3424,1866,-1.635802469,1.320121951,0.125401929,Right_toe_off
9.742574257,-0.306930693,-7.247524752,3.234482759,2.965517241,-3.006896552,3547,3774,0.013793103,-1.525862069,0.346551724,4.838856779,2.401746892,-0.986453987,243.3892932,-48.72242323,143.3755978,3387,1711,-1.543209877,1.554878049,0.073954984,Right_toe_off
9.653465347,-0.475247525,-7.415841584,3.243103448,2.929310345,-3.018965517,3535,3801,0.003448276,-1.548275862,0.360344828,5.749545121,3.05838822,-1.411632835,237.5551532,-55.71059948,159.7864577,3376,1632,-1.419753086,1.759146341,0.022508039,Right_toe_off
10.01980198,-0.663366337,-8.099009901,3.225862069,2.89137931,-3.025862069,3528,3832,-0.003448276,-1.531034483,0.377586207,6.253518358,4.532809854,-1.465496225,225.6441223,-60.02198885,174.4538553,3362,1525,-1.262345679,1.972560976,-0.080385852,Right_toe_off
9.702970297,-0.306930693,-7.316831683,3.213793103,2.874137931,-3.027586207,3519,3851,-0.003448276,-1.531034483,0.377586207,7.465904292,4.90576785,-1.957310676,206.1675795,-63.46681584,192.3830835,3327,1521,-1.262345679,1.972560976,-0.080385852,Right_toe_off
9.772277228,-0.267326733,-7.138613861,3.215517241,2.862068966,-3.025862069,3504,3876,-0.003448276,-1.531034483,0.377586207,8.282196963,5.121710856,-1.546717484,185.1465283,-62.53250089,210.3183131,3303,1418,-1.043209877,2.176829268,-0.170418006,Right_toe_off
9.693069307,-0.01980198,-7.198019802,3.218965517,2.85,-3.020689655,3492,3894,-0.015517241,-1.532758621,0.396551724,9.139293165,5.13744557,-1.116149808,157.1377438,-58.52011859,220.7775022,3274,1317,-0.824074074,2.338414634,-0.308681672,Right_toe_off
9.663366337,0.653465347,-7.217821782,3.215517241,2.865517241,-3.017241379,3473,3910,-0.027586207,-1.537931034,0.424137931,10.05156865,4.4848646,-1.461971385,139.5126411,-58.83701057,230.5182949,3213,1328,-0.543209877,2.43597561,-0.398713826,Right_toe_off
9.97029703,0.475247525,-6.871287129,3.20862069,2.903448276,-3.005172414,3452,3925,-0.027586207,-1.537931034,0.424137931,10.49920422,4.616933301,-1.807465644,134.5398365,-63.7895623,238.7038618,3223,1358,-0.543209877,2.43597561,-0.398713826,Right_toe_off
9.96039604,0.326732673,-7.02970297,3.19137931,2.934482759,-2.994827586,3427,3943,-0.051724138,-1.536206897,0.418965517,11.3230203,4.971411262,-2.535853542,129.0559161,-60.85444691,248.9112854,3207,1321,-0.219135802,2.527439024,-0.61414791,Right_toe_off
9.821782178,0.118811881,-7.128712871,3.184482759,2.968965517,-2.987931034,3399,3957,-0.062068966,-1.537931034,0.429310345,12.33254507,5.551027894,-2.564665507,122.7351475,-56.80687292,258.8677362,3231,1296,0.141975309,2.509146341,-0.707395498,Right_toe_off
9.702970297,-0.04950495,-7.099009901,3.184482759,2.975862069,-2.972413793,3364,3971,-0.072413793,-1.529310345,0.443103448,12.69848235,5.828518978,-2.449619827,105.2397798,-50.87356113,267.9538972,3216,1192,0.5,2.445121951,-0.871382637,Right_toe_off
9.524752475,-0.564356436,-7.257425743,3.193103448,2.984482759,-2.972413793,3324,3987,-0.072413793,-1.529310345,0.443103448,13.32154525,6.040688484,-2.609606396,85.15061081,-47.31309333,274.4414793,3192,1095,0.5,2.445121951,-0.871382637,Right_toe_off
9.801980198,-0.584158416,-7.118811881,3.19137931,2.981034483,-2.970689655,3276,3994,-0.063793103,-1.527586207,0.451724138,13.71855206,5.548252128,-2.456235141,74.33950664,-39.01522571,275.8170931,3207,1073,0.858024691,2.222560976,-0.993569132,Right_toe_off
9.851485149,-0.95049505,-6.98019802,3.203448276,2.95862069,-2.972413793,3213,4002,-0.077586207,-1.527586207,0.448275862,13.50298594,4.818685335,-2.628480599,75.65689279,-45.31187461,277.1352264,3234,1064,1.166666667,1.975609756,-1.099678457,Right_toe_off
9.861386139,-0.485148515,-7.475247525,3.206896552,2.946551724,-2.967241379,3132,4010,-0.081034483,-1.515517241,0.456896552,14.56723701,5.229764317,-3.456331245,85.55132119,-45.36002125,277.8230355,3238,935,1.391975309,1.618902439,-1.186495177,Right_toe_off
10.18811881,-0.861386139,-7.316831683,3.213793103,2.929310345,-2.963793103,3036,4018,-0.081034483,-1.515517241,0.456896552,14.65445334,6.351995267,-4.146019961,95.46815892,-44.91872829,276.7326148,3252,757,1.391975309,1.618902439,-1.186495177,Right_toe_off
10.15841584,-0.425742574,-7.405940594,3.220689655,2.922413793,-2.946551724,2906,4025,-0.103448276,-1.522413793,0.448275862,14.97791903,7.018877296,-4.13435133,96.79701417,-42.55925168,274.3083921,3267,611,1.558641975,1.207317073,-1.254019293,Right_toe_off
10.10891089,-0.643564356,-6.95049505,3.234482759,2.905172414,-2.934482759,2736,4031,-0.117241379,-1.524137931,0.482758621,14.88491647,6.868760583,-4.2390252,95.21959283,-40.13215701,270.9181972,3265,487,1.586419753,0.786585366,-1.237942122,Right_toe_off
10.30693069,-0.495049505,-7.128712871,3.246551724,2.894827586,-2.913793103,2495,4035,-0.110344828,-1.515517241,0.494827586,14.64798909,6.58377728,-4.974282946,96.69052543,-42.12493833,257.6763869,3216,481,1.518518519,0.387195122,-1.205787781,Right_toe_off
10.21782178,-0.405940594,-7.099009901,3.255172414,2.886206897,-2.898275862,2202,4033,-0.110344828,-1.515517241,0.494827586,14.55702202,6.729607457,-5.48223228,110.0058262,-49.90550237,238.4831934,3191,587,1.518518519,0.387195122,-1.205787781,Right_toe_off
10.33663366,-0.722772277,-6.851485149,3.267241379,2.879310345,-2.875862069,1806,4043,-0.120689655,-1.520689655,0.50862069,13.78270328,7.464029655,-5.814331188,130.7777642,-50.14922509,215.8961248,3189,629,1.354938272,0.12195122,-1.128617363,Right_toe_off
10.45544554,-0.613861386,-7.069306931,3.272413793,2.868965517,-2.855172414,1387,4045,-0.134482759,-1.501724138,0.513793103,12.95442136,8.827363436,-5.309235033,157.0809051,-46.69521963,192.6220115,3150,620,1.151234568,-0.097560976,-1.009646302,Right_toe_off
10.30693069,-0.544554455,-7.099009901,3.277586207,2.870689655,-2.834482759,992,4049,-0.139655172,-1.498275862,0.517241379,12.99619955,13.11278424,-3.725376213,175.0243163,-56.66723022,173.4526111,3107,641,1.151234568,-0.097560976,-1.009646302,Right_toe_off
10.31683168,-0.485148515,-7.574257426,3.274137931,2.884482759,-2.812068966,608,4052,-0.139655172,-1.498275862,0.517241379,11.96672009,15.70379385,-0.653894642,147.6611775,-18.42694008,164.1804787,3110,684,1.151234568,-0.097560976,-1.009646302,Right_toe_off
10.52475248,-0.762376238,-7.405940594,3.263793103,2.905172414,-2.775862069,263,4054,-0.15862069,-1.493103448,0.544827586,11.01835995,17.33384486,-0.59715413,105.1002927,-14.90258438,145.1151262,3095,743,0.771604938,-0.31402439,-0.794212219,Right_toe_off
10.68316832,-0.861386139,-7.524752475,3.255172414,2.903448276,-2.751724138,111,4057,-0.160344828,-1.49137931,0.532758621,8.115720276,19.00084435,-2.799844768,61.20088587,-9.005235446,107.7911633,3081,771,0.598765432,-0.368902439,-0.739549839,Right_toe_off
10.56435644,-1.02970297,-7.594059406,3.243103448,2.893103448,-2.725862069,94,4058,-0.170689655,-1.496551724,0.55,6.028024207,19.39827732,-3.144244172,-8.538430055,13.00211545,69.72994615,2993,833,0.598765432,-0.368902439,-0.739549839,Right_toe_off
11.35643564,-1.158415842,-7.574257426,3.25,2.905172414,-2.705172414,113,4059,-0.170689655,-1.496551724,0.55,4.773762316,16.39510313,-1.71592461,-57.18211706,13.42864383,27.14033323,2983,983,0.598765432,-0.368902439,-0.739549839,Right_toe_off
12.32673267,-1.316831683,-7.811881188,3.244827586,2.889655172,-2.686206897,71,4061,-0.184482759,-1.475862069,0.55,6.183131517,13.41852232,-2.964636293,-54.21905096,13.57117273,-37.46096602,3009,956,0.361111111,-0.347560976,-0.643086817,Right_heel_strike
12.8019802,-1.435643564,-7.762376238,3.246551724,2.893103448,-2.660344828,67,4059,-0.198275862,-1.468965517,0.562068966,6.504511784,10.07428148,-4.067340099,-35.03365388,24.58299358,-85.2836414,3601,563,0.293209877,-0.320121951,-0.572347267,Right_heel_strike
13.52475248,-1.207920792,-8.415841584,3.246551724,2.877586207,-2.632758621,73,4062,-0.198275862,-1.468965517,0.562068966,7.329979709,8.149164805,-8.753539788,-11.65552136,3.485038723,-138.4202612,4021,286,0.293209877,-0.320121951,-0.572347267,Right_heel_strike
14.37623762,-0.425742574,-8.841584158,3.243103448,2.856896552,-2.612068966,65,4060,-0.198275862,-1.468965517,0.562068966,3.902988201,2.917110683,-8.385943477,-4.942919144,-0.613184033,-121.5843366,4063,239,0.219135802,-0.307926829,-0.54340836,Right_heel_strike
15.40594059,-0.118811881,-9.326732673,3.253448276,2.865517241,-2.594827586,60,4060,-0.206896552,-1.45862069,0.563793103,11.42422263,-9.225161217,-9.091899026,-72.15581906,-4.357848813,-94.15794709,4074,214,0.203703704,-0.301829268,-0.54340836,Right_heel_strike
16.25742574,0.613861386,-8.97029703,3.244827586,2.89137931,-2.560344828,56,4059,-0.232758621,-1.448275862,0.575862069,18.53798256,-15.82881279,2.65670369,-140.4734213,20.78229279,-57.05673744,4080,171,0.145061728,-0.323170732,-0.546623794,Right_heel_strike
16.47524752,-0.188118812,-9.01980198,3.218965517,2.865517241,-2.525862069,50,4056,-0.232758621,-1.448275862,0.575862069,19.61499588,-6.911177271,5.497268796,-67.60175369,5.364140944,-76.63058491,4084,174,0.145061728,-0.323170732,-0.546623794,Right_heel_strike
16.75247525,0.227722772,-8.732673267,3.203448276,2.834482759,-2.482758621,45,4048,-0.227586207,-1.420689655,0.570689655,19.54292857,4.813307729,-0.126298566,51.50725698,0.698267338,-103.8230058,4083,164,0.092592593,-0.31402439,-0.488745981,Right_heel_strike
16.15841584,2.554455446,-9.237623762,3.186206897,2.760344828,-2.470689655,44,4047,-0.24137931,-1.403448276,0.577586207,17.522688,5.318137324,-3.663579617,65.32522041,50.65423833,-97.98025561,4084,183,0.00308642,-0.317073171,-0.463022508,Right_heel_strike
14.62376238,6.03960396,-10.44554455,3.2,2.717241379,-2.434482759,46,3265,-0.246551724,-1.379310345,0.565517241,16.32144938,2.825692014,-2.109349249,69.0882438,31.37836863,-52.01631931,4083,194,-0.00617284,-0.292682927,-0.453376206,Right_heel_strike
13.58415842,5.653465347,-10.57425743,3.225862069,2.772413793,-2.368965517,41,4035,-0.246551724,-1.379310345,0.565517241,13.08043499,4.898706075,-3.048957496,32.83441934,18.43972306,-49.66027732,4084,152,-0.00617284,-0.292682927,-0.453376206,Right_heel_strike
14.06930693,3.099009901,-12.68316832,3.239655172,2.874137931,-2.29137931,46,4025,-0.246551724,-1.348275862,0.560344828,7.973008225,5.33626898,-6.400093779,27.29294305,-10.9714014,-93.52638249,4084,146,-0.083333333,-0.289634146,-0.418006431,Right_heel_strike
15.3960396,-2.831683168,-11.74257426,3.193103448,2.982758621,-2.29137931,53,4008,-0.243103448,-1.332758621,0.562068966,8.891082603,3.206428455,-7.466071888,42.79595632,-32.839879,-104.3729486,4085,153,-0.101851852,-0.286585366,-0.414790997,Right_heel_strike
15.33663366,-4.495049505,-11.77227723,3.129310345,2.796551724,-2.329310345,46,3974,-0.237931034,-1.286206897,0.532758621,9.185522685,2.139188944,-7.89558291,43.74552681,-26.41072033,-107.5840787,4084,174,-0.114197531,-0.274390244,-0.427652733,Right_heel_strike
13.9009901,-3.544554455,-12.61386139,3.098275862,2.593103448,-2.35862069,46,3911,-0.237931034,-1.286206897,0.532758621,8.867304918,3.04477739,-8.654956097,57.01484587,-18.01067483,-102.4543846,4085,120,-0.114197531,-0.274390244,-0.427652733,Right_heel_strike
11.62376238,-1.445544554,-12.89108911,3.032758621,2.470689655,-2.398275862,0,3758,-0.255172414,-1.256896552,0.537931034,9.180611238,6.47173183,-8.646205767,54.29940907,-4.47519221,-87.26784851,4084,95,-0.12345679,-0.256097561,-0.392282958,Right_heel_strike
9.584158416,-1.891089109,-10.12871287,3.022413793,2.436206897,-2.479310345,332,3247,-0.244827586,-1.213793103,0.531034483,9.742087266,8.494228821,-6.835030661,1.303721103,19.77507478,-63.52296607,4085,124,-0.154320988,-0.24695122,-0.389067524,Right_heel_strike
8.425742574,-2.772277228,-7.376237624,3.129310345,2.468965517,-2.562068966,895,1785,-0.236206897,-1.182758621,0.527586207,7.518816532,6.566240303,-3.857153206,-70.71683927,25.03629164,-39.62168457,4083,93,-0.12962963,-0.237804878,-0.408360129,Right_heel_strike
7.584158416,-0.742574257,-7.02970297,3.163793103,2.605172414,-2.677586207,1028,1244,-0.236206897,-1.182758621,0.527586207,8.100930938,4.573597574,-3.539311678,-127.4510051,7.974131644,-20.06840826,4076,144,-0.12962963,-0.237804878,-0.408360129,Right_heel_strike
3.683168317,3.108910891,-4.574257426,3.15,2.627586207,-2.837931034,800,851,-0.215517241,-1.129310345,0.522413793,8.449675084,1.922765034,-3.273821558,-149.9429381,-1.723386535,-11.87654272,4083,211,-0.138888889,-0.18902439,-0.414790997,Left_toe_off
3.346534653,4.98019802,-4.96039604,3.237931034,2.556896552,-3.005172414,745,1809,-0.2,-1.09137931,0.506896552,9.492603659,-1.23145249,-3.652645323,-137.162675,-13.39521993,-17.19028883,4083,197,-0.132716049,-0.228658537,-0.421221865,Left_toe_off
1.881188119,6.613861386,-6.099009901,3.24137931,2.698275862,-3.14137931,787,1789,-0.177586207,-1.04137931,0.513793103,10.24051401,-3.803663287,-3.125814657,-94.25042568,-11.42894032,-29.63870445,4082,194,-0.12962963,-0.182926829,-0.453376206,Left_toe_off
1.396039604,4.079207921,-3.247524752,3.318965517,2.99137931,-3.265517241,952,1466,-0.177586207,-1.04137931,0.513793103,10.1686599,-4.568568769,-3.688217001,-29.91836401,-10.10410685,-43.35113263,4085,189,-0.12962963,-0.182926829,-0.453376206,Left_toe_off
2.099009901,1.782178218,-3.940594059,3.393103448,3.25862069,-3.339655172,1020,1349,-0.134482759,-1.017241379,0.453448276,9.896910551,-1.95041282,-4.144371453,24.14562027,11.84312135,-54.4846324,4082,172,-0.117283951,-0.192073171,-0.446945338,Left_toe_off
2.613861386,1.801980198,-4.287128713,3.389655172,3.360344828,-3.467241379,1028,1418,-0.115517241,-1.001724138,0.417241379,7.35432983,0.166449899,-4.000680234,40.45293649,2.632291079,-53.24545129,4079,166,-0.12962963,-0.161585366,-0.475884244,Left_toe_off
2.524752475,2.188118812,-3.831683168,3.406896552,3.382758621,-3.589655172,1060,1482,-0.082758621,-0.986206897,0.363793103,7.820254556,2.217278268,-5.451918653,26.93047717,-9.396008996,-43.03928754,4082,168,-0.12962963,-0.176829268,-0.440514469,Left_toe_off
3.792079208,1.861386139,-4.584158416,3.436206897,3.460344828,-3.694827586,1084,1318,-0.082758621,-0.986206897,0.363793103,7.590770942,3.400891903,-6.320038776,-14.98406418,-4.832041204,-35.24612669,4081,160,-0.12962963,-0.176829268,-0.440514469,Left_toe_off
4.821782178,1.297029703,-5.178217822,3.406896552,3.524137931,-3.770689655,1111,1159,-0.027586207,-0.943103448,0.318965517,7.356172975,2.06715102,-5.928724999,-54.15554208,0.092910806,-32.60988326,4082,154,-0.12345679,-0.152439024,-0.479099678,Left_toe_off
5.584158416,0.801980198,-5.475247525,3.4,3.560344828,-3.863793103,1123,1071,0.003448276,-0.934482759,0.251724138,8.261500878,0.531266743,-5.611824776,-77.35139811,-4.11817572,-29.80291203,4082,227,-0.104938272,-0.152439024,-0.443729904,Left_toe_off
6.02970297,0.148514851,-5.089108911,3.401724138,3.568965517,-3.972413793,1121,1142,0.044827586,-0.887931034,0.212068966,8.907518706,-1.180366339,-5.129115214,-75.80634261,-4.401338614,-30.97149217,4081,270,-0.135802469,-0.149390244,-0.443729904,Left_toe_off
7.227722772,-0.356435644,-5.495049505,3.410344828,3.586206897,-4.065517241,1111,1113,0.044827586,-0.887931034,0.212068966,9.234281524,-2.506818215,-4.447539962,-55.67333864,-1.44961267,-36.64265528,4082,298,-0.135802469,-0.149390244,-0.443729904,Left_toe_off
8.455445545,-1.089108911,-4.524752475,3.429310345,3.6,-4.156896552,1092,1118,0.065517241,-0.862068966,0.136206897,9.202752881,-1.77206523,-4.003770069,-30.88981494,-0.199893681,-44.06825503,4081,387,-0.101851852,-0.155487805,-0.446945338,Left_toe_off
10.00990099,-1.792079208,-5.594059406,3.422413793,3.613793103,-4.225862069,1066,1092,0.079310345,-0.815517241,0.074137931,9.175723157,-0.615208785,-4.345155296,-12.07363186,0.417627831,-47.67622657,4081,462,-0.12962963,-0.140243902,-0.450160772,Left_toe_off
11.24752475,-3.00990099,-6.613861386,3.379310345,3.537931034,-4.296551724,1048,1098,0.079310345,-0.815517241,0.074137931,8.673261639,0.226059819,-4.720756426,-7.261139967,1.823452604,-52.1181446,4081,417,-0.114197531,-0.146341463,-0.459807074,Left_toe_off
11.69306931,-3.158415842,-7.059405941,3.346551724,3.446551724,-4.405172414,1028,1000,0.079310345,-0.815517241,0.074137931,7.978246031,1.44398702,-4.623052003,-11.3517489,13.56013288,-52.94454683,4080,471,-0.114197531,-0.146341463,-0.459807074,Left_toe_off
12.06930693,-2.564356436,-7.079207921,3.30862069,3.363793103,-4.455172414,1004,897,0.093103448,-0.755172414,-0.055172414,7.836587424,1.260331878,-4.130224739,-12.190914,-2.709764994,-55.1368296,4082,585,-0.145061728,-0.146341463,-0.434083601,Right_toe_contact
12.45544554,-1.633663366,-6.277227723,3.332758621,3.389655172,-4.5,947,910,0.110344828,-0.717241379,-0.125862069,9.114935664,1.875308375,-4.354226878,-22.25050478,-3.893219349,-48.65786748,4081,678,-0.114197531,-0.143292683,-0.418006431,Right_toe_contact
13.10891089,-1.069306931,-6.485148515,3.353448276,3.427586207,-4.515517241,911,987,0.110344828,-0.717241379,-0.125862069,9.412047745,2.504428648,-4.145087488,-27.80400648,5.644885542,-44.14487167,4081,845,-0.145061728,-0.115853659,-0.418006431,Right_toe_contact
13.26732673,-1.811881188,-4.534653465,3.35,3.467241379,-4.520689655,884,1025,0.101724138,-0.677586207,-0.170689655,9.027751152,2.183093014,-3.662947434,-42.81634588,8.069627326,-42.28768964,4084,1049,-0.145061728,-0.115853659,-0.418006431,Right_toe_contact
14.1980198,-2.663366337,-6.01980198,3.334482759,3.437931034,-4.494827586,878,958,0.112068966,-0.65862069,-0.24137931,9.325010507,1.882285451,-3.446444347,-52.73318361,7.628334375,-41.19726896,4081,1347,-0.12345679,-0.109756098,-0.421221865,Right_toe_contact
15.17821782,-2.524752475,-7.237623762,3.329310345,3.518965517,-4.503448276,846,1024,0.132758621,-0.662068966,-0.315517241,9.72753199,1.777500776,-3.522390423,-47.43628781,7.068157455,-43.62227022,4084,1496,-0.135802469,-0.106707317,-0.389067524,Right_toe_contact
15.69306931,-3.306930693,-7.198019802,3.294827586,3.465517241,-4.498275862,804,889,0.132758621,-0.662068966,-0.315517241,9.778372905,1.347160299,-3.505597179,-39.25995593,11.36358762,-47.63415063,4081,1760,-0.135802469,-0.106707317,-0.389067524,Right_toe_contact
16.11881188,-2.584158416,-7.207920792,3.244827586,3.451724138,-4.44137931,757,1011,0.160344828,-0.65862069,-0.367241379,9.592361237,1.216923673,-3.715271494,-35.93719731,15.49406216,-49.28952196,4081,1955,-0.135802469,-0.106707317,-0.389067524,Right_toe_contact
15.38613861,-3.158415842,-6.861386139,3.255172414,3.432758621,-4.425862069,718,1260,0.244827586,-0.622413793,-0.44137931,8.965690446,1.682986298,-3.735679707,-36.97875842,15.1784534,-49.99458981,4080,2267,-0.12962963,-0.094512195,-0.427652733,Right_toe_contact
15.32673267,-2.96039604,-6.683168317,3.262068966,3.398275862,-4.386206897,686,1202,0.30862069,-0.568965517,-0.482758621,8.980309128,1.940048442,-4.014846634,-40.01256349,12.6529515,-50.41234158,4080,2462,-0.117283951,-0.088414634,-0.36977492,Right_toe_contact
14.89108911,-2.673267327,-6.99009901,3.265517241,3.418965517,-4.360344828,661,1341,0.30862069,-0.568965517,-0.482758621,8.954896046,1.987697042,-4.275399743,-43.90673837,15.2853429,-51.52158255,4079,2803,-0.117283951,-0.088414634,-0.36977492,Right_toe_contact
14.72277228,-2.465346535,-7.108910891,3.294827586,3.424137931,-4.331034483,626,1310,0.367241379,-0.479310345,-0.517241379,9.070711966,2.383840782,-4.545209802,-46.10745074,22.15446645,-50.59039657,4079,3116,-0.117283951,-0.088414634,-0.36977492,Right_toe_contact
14.61386139,-2.435643564,-7.237623762,3.312068966,3.446551724,-4.305172414,584,1375,0.432758621,-0.362068966,-0.536206897,8.831842422,2.228006827,-4.36747485,-49.97037214,27.17780034,-49.35960866,4077,3323,-0.132716049,-0.088414634,-0.40192926,Right_toe_contact
14.46534653,-2.138613861,-7.306930693,3.325862069,3.44137931,-4.275862069,527,1523,0.453448276,-0.210344828,-0.531034483,8.840014127,1.846960457,-4.463940126,-52.37579746,32.61885653,-48.88251771,4075,3486,-0.12654321,-0.094512195,-0.40192926,Right_toe_contact
14.6039604,-3.188118812,-6.96039604,3.306896552,3.451724138,-4.248275862,509,1722,0.453448276,-0.210344828,-0.531034483,8.726924144,1.792152427,-4.057833192,-52.39281009,33.91027003,-51.68998898,4074,3650,-0.12654321,-0.094512195,-0.40192926,Right_toe_contact
14.55445545,-4.801980198,-7.287128713,3.303448276,3.444827586,-4.237931034,516,1728,0.451724138,-0.055172414,-0.503448276,9.14241311,1.968671313,-3.99045559,-44.53502584,33.77088984,-54.91260769,4071,3755,-0.12654321,-0.094512195,-0.40192926,Right_toe_contact
14.28712871,-4.99009901,-5.881188119,3.255172414,3.39137931,-4.231034483,513,1696,0.382758621,0.093103448,-0.434482759,9.419001646,2.157836059,-3.797392452,-36.85567931,35.91107047,-59.417795,4069,3809,-0.148148148,-0.091463415,-0.372990354,Right_toe_contact
13.73267327,-4.415841584,-6.366336634,3.232758621,3.344827586,-4.198275862,505,1541,0.301724138,0.206896552,-0.351724138,8.932785774,2.152014524,-3.865761797,-33.54882098,36.79808422,-61.66189141,4064,3844,-0.141975309,-0.042682927,-0.344051447,Right_toe_contact
12.9009901,-4.623762376,-7.168316832,3.210344828,3.344827586,-4.131034483,493,1394,0.301724138,0.206896552,-0.351724138,9.038155987,2.438090373,-4.152806702,-28.31209705,36.1115464,-62.28173686,4059,3871,-0.141975309,-0.042682927,-0.344051447,Right_toe_contact
12.35643564,-4.920792079,-6.782178218,3.19137931,3.29137931,-4.05862069,490,1390,0.2,0.286206897,-0.284482759,8.73673356,3.301908536,-4.072412889,-24.40700013,38.03930146,-63.75227324,4049,3889,-0.154320988,-0.030487805,-0.366559486,Right_toe_contact
11.8019802,-5.455445545,-7.00990099,3.193103448,3.265517241,-3.99137931,494,1362,0.1,0.313793103,-0.201724138,8.488633373,3.34660207,-3.851159647,-25.67900236,36.68397621,-65.24554128,4035,3907,-0.12654321,0,-0.353697749,Right_toe_contact
11.22772277,-5.633663366,-6.712871287,3.19137931,3.239655172,-3.918965517,498,1446,0.013793103,0.339655172,-0.136206897,8.801231343,3.548259924,-3.372776302,-31.94359361,36.64128224,-64.63562737,4008,3917,-0.138888889,-0.00304878,-0.340836013,Right_toe_contact
11.44554455,-5.564356436,-6.752475248,3.206896552,3.217241379,-3.836206897,501,1354,0.013793103,0.339655172,-0.136206897,8.849693541,3.416753876,-3.474918885,-38.0024882,32.49334107,-67.94449703,3957,3927,-0.138888889,-0.00304878,-0.340836013,Right_toe_contact
11.35643564,-5.277227723,-6.405940594,3.224137931,3.203448276,-3.748275862,498,1633,-0.067241379,0.306896552,-0.067241379,8.955696885,3.353139958,-3.730307265,-40.23015152,30.56041711,-71.61388358,3864,3939,-0.117283951,-0.015243902,-0.331189711,Right_toe_contact
11.07920792,-5.613861386,-5.930693069,3.225862069,3.215517241,-3.644827586,491,1717,-0.120689655,0.287931034,0.005172414,9.257658684,3.289586089,-3.783732458,-38.98068725,30.42786249,-74.93401054,3734,3940,-0.154320988,0.030487805,-0.350482315,Right_toe_contact
10.73267327,-6.663366337,-5.910891089,3.236206897,3.260344828,-3.553448276,484,1793,-0.174137931,0.244827586,0.022413793,9.320136985,3.61484692,-4.195170973,-37.34973172,29.88270964,-77.57364135,3454,3946,-0.141975309,0.012195122,-0.318327974,Right_toe_contact
10.84158416,-8.465346535,-6.504950495,3.262068966,3.301724138,-3.446551724,478,1809,-0.174137931,0.244827586,0.022413793,9.302658154,3.606383304,-4.059011473,-38.22434241,31.35824693,-77.79768815,3068,3953,-0.141975309,0.012195122,-0.318327974,Right_toe_contact
10.0990099,-9.910891089,-7.247524752,3.298275862,3.303448276,-3.34137931,483,1871,-0.205172414,0.229310345,0.068965517,9.373664014,4.190873145,-3.539021497,-42.3970959,32.8498331,-78.25100466,2553,3967,-0.151234568,0.030487805,-0.308681672,Right_toe_contact
